Kepler-197 c,Kepler-197,10.3497,0.09,1.514,0.135,5.404419,3507.758,1320,1461,1.17,0.903,5945,330.575,10.814,Berger et al. 2018/ Rowe et al. 2014
Kepler-197 d,Kepler-197,15.67756,0.119,1.5,0.134,4.254978,1856.973,1148,1271,1.17,0.903,5945,330.575,10.814,Berger et al. 2018/ Rowe et al. 2014
Kepler-198 d,Kepler-198,1.311844,0.0232,1.393,0.124,3.266714,1653.102,2180,2412,0.9,0.97,5681,495.358,12.421,Berger et al. 2018/Morton et al. 2016
Kepler-20 b,Kepler-20,3.696115,0.0463,1.708,0.152,9.7,2729.661,1488,1646,0.89,0.95,5508,282.563,11.252,Berger et al. 2018/Buchhave et al. 2016
Kepler-20 e,Kepler-20,6.098523,0.0639,0.805,0.072,3.083698,4046.974,1266,1401,0.89,0.95,5508,282.563,11.252,Berger et al. 2018/Buchhave et al. 2016
Kepler-200 b,Kepler-200,8.594805,0.08,1.894,0.169,9.786846,2679.006,1254,1387,0.99,0.922,5785,665.912,12.871,Berger et al. 2018/ Rowe et al. 2014
Kepler-200 c,Kepler-200,10.22216,0.09,1.86,0.166,9.173736,2603.821,1182,1308,0.99,0.922,5785,665.912,12.871,Berger et al. 2018/ Rowe et al. 2014
Kepler-202 b,Kepler-202,4.069427,0.045,1.552,0.138,4.805694,1959.131,1149,1271,0.69,0.725,4762,285.111,12.255,Berger et al. 2018/ Rowe et al. 2014
Kepler-203 d,Kepler-203,11.32972,0.1,1.317,0.117,2.673573,1513.601,1169,1294,1.04,0.98,5887,703.302,12.859,Berger et al. 2018/ Rowe et al. 2014
Kepler-205 b,Kepler-205,2.75564,0.032,1.577,0.141,5.087937,2008.95,1135,1256,0.64,0.588,4121,159.72,11.608,Berger et al. 2018/ Rowe et al. 2014
Kepler-206 b,Kepler-206,7.781987,0.078,1.263,0.113,2.302262,1417.225,1310,1450,1.09,0.94,5691,594.447,12.33,Berger et al. 2018/ Rowe et al. 2014
Kepler-206 c,Kepler-206,13.13747,0.111,1.766,0.158,7.622714,2400.043,1098,1216,1.09,0.94,5691,594.447,12.33,Berger et al. 2018/ Rowe et al. 2014
Kepler-207 b,Kepler-207,1.611865,0.029,1.889,0.169,9.694886,2667.9,2824,3125,1.71,1.232,5969,875.519,12.1,Berger et al. 2018/ Rowe et al. 2014
Kepler-207 c,Kepler-207,3.071571,0.044,1.815,0.162,8.405419,2505.515,2292,2537,1.71,1.232,5969,875.519,12.1,Berger et al. 2018/ Rowe et al. 2014
Kepler-208 b,Kepler-208,4.22864,0.054,1.532,0.137,4.588159,1919.604,1802,1994,1.26,1.03,6054,775.328,12.547,Berger et al. 2018/ Rowe et al. 2014
Kepler-208 c,Kepler-208,7.466623,0.079,1.384,0.123,3.19196,1636.35,1489,1648,1.26,1.03,6054,775.328,12.547,Berger et al. 2018/ Rowe et al. 2014
Kepler-208 d,Kepler-208,11.13179,0.103,1.237,0.11,2.137429,1371.65,1304,1443,1.26,1.03,6054,775.328,12.547,Berger et al. 2018/ Rowe et al. 2014
Kepler-208 e,Kepler-208,16.25946,0.132,1.444,0.129,3.71435,1749.199,1152,1275,1.26,1.03,6054,775.328,12.547,Berger et al. 2018/ Rowe et al. 2014
Kepler-21 b,Kepler-21,2.78578,0.0427,1.894,0.169,5.08,1856.935,2582,2858,1.95,1.41,6202,108.522,7.229,Berger et al. 2018/Lopez-Morales et al. 2016
Kepler-211 b,Kepler-211,4.138575,0.048,1.207,0.108,1.957995,1319.739,1281,1418,0.77,0.97,5194,309.353,11.927,Berger et al. 2018/ Rowe et al. 2014
Kepler-211 c,Kepler-211,6.04045,0.062,1.212,0.108,1.987118,1328.34,1127,1248,0.77,0.97,5194,309.353,11.927,Berger et al. 2018/ Rowe et al. 2014
Kepler-212 b,Kepler-212,16.25758,0.133,1.001,0.089,1.003576,983.4967,1204,1333,1.47,1.16,5880,687.194,11.931,Berger et al. 2018/ Rowe et al. 2014
Kepler-213 b,Kepler-213,2.46236,0.036,1.462,0.13,3.882377,1783.585,1927,2132,1.1,0.94,5658,634.939,12.477,Berger et al. 2018/ Rowe et al. 2014
Kepler-215 b,Kepler-215,9.360672,0.084,1.547,0.138,4.750629,1949.222,1145,1267,0.91,0.77,5648,485.997,12.417,Berger et al. 2018/ Rowe et al. 2014
Kepler-217 c,Kepler-217,8.586004,0.089,1.954,0.174,10.93997,2813.571,1816,2010,1.8,1.37,6554,1104.64,12.319,Berger et al. 2018/ Rowe et al. 2014
Kepler-217 d,Kepler-217,3.886895,0.0537,1.375,0.123,3.118446,1619.659,2338,2587,1.8,1.37,6554,1104.64,12.319,Berger et al. 2018/Morton et al. 2016
Kepler-218 b,Kepler-218,3.619337,0.046,1.483,0.132,4.085248,1824.009,1646,1822,1.05,1.011,5594,656.38,12.732,Berger et al. 2018/ Rowe et al. 2014
Kepler-220 b,Kepler-220,4.159807,0.046,0.922,0.082,0.748237,864.3068,1113,1232,0.69,0.725,4665,171.109,11.206,Berger et al. 2018/ Rowe et al. 2014
Kepler-221 b,Kepler-221,2.795906,0.037,1.587,0.142,5.204106,2029.005,1478,1636,0.77,0.72,5260,385.231,12.413,Berger et al. 2018/ Rowe et al. 2014
Kepler-224 b,Kepler-224,3.132924,0.038,1.439,0.128,3.668621,1739.691,1334,1476,0.7,0.74,5046,782.088,14.212,Berger et al. 2018/ Rowe et al. 2014
Kepler-226 b,Kepler-226,3.940997,0.047,1.644,0.147,5.90307,2144.693,1428,1580,0.88,0.86,5356,980.138,14.114,Berger et al. 2018/ Rowe et al. 2014
Kepler-226 d,Kepler-226,8.109044,0.076,1.261,0.112,2.289269,1413.7,1123,1242,0.88,0.86,5356,980.138,14.114,Berger et al. 2018/ Rowe et al. 2014
Kepler-228 b,Kepler-228,2.566546,0.038,1.874,0.167,9.422738,2634.685,1918,2123,1.15,1.097,5660,1644.61,14.528,Berger et al. 2018/ Rowe et al. 2014
Kepler-23 b,Kepler-23,7.1073,0.075,1.728,0.154,7.052945,2319.39,1615,1787,1.52,1.11,5823,835.756,12.353,Berger et al. 2018/ Ford et al. 2012
Kepler-237 b,Kepler-237,4.715106,0.05,1.539,0.137,4.663472,1933.405,1184,1310,0.77,0.7,4897,657.822,13.749,Berger et al. 2018/ Rowe et al. 2014
Kepler-238 b,Kepler-238,2.090876,0.034,1.905,0.17,9.991367,2703.496,2474,2738,1.63,1.43,5800,1798.75,13.894,Berger et al. 2018/ Rowe et al. 2014
Kepler-24 d,Kepler-24,4.244384,0.051,1.85,0.165,8.998803,2581.856,1731,1915,1.11,1.03,6022,1156.81,13.763,Berger et al. 2018/ Rowe et al. 2014
Kepler-240 b,Kepler-240,4.144495,0.048,1.447,0.129,3.741984,1754.913,1205,1334,0.76,0.839,4918,746.927,14.113,Berger et al. 2018/ Rowe et al. 2014
Kepler-245 e,Kepler-245,3.219821,0.0406,1.708,0.152,6.765717,2277.345,1387,1535,0.79,0.86,5105,861.527,14.121,Berger et al. 2018/Morton et al. 2016
Kepler-247 b,Kepler-247,3.33616,0.042,1.784,0.159,7.903851,2438.596,1360,1505,0.8,0.884,5060,663.711,13.597,Berger et al. 2018/ Rowe et al. 2014
Kepler-250 b,Kepler-250,4.148141,0.048,0.975,0.087,0.913547,943.653,1227,1358,0.76,0.8,5007,760.585,14,Berger et al. 2018/ Rowe et al. 2014
Kepler-251 b,Kepler-251,4.790936,0.053,1.297,0.116,2.531378,1477.637,1339,1482,0.83,0.91,5492,924.625,13.96,Berger et al. 2018/ Rowe et al. 2014
Kepler-253 b,Kepler-253,3.783986,0.046,1.791,0.16,8.015171,2453.649,1313,1453,0.81,0.885,5081,838.595,14.055,Berger et al. 2018/ Rowe et al. 2014
Kepler-255 b,Kepler-255,5.714606,0.063,1.622,0.145,5.625765,2099.765,1262,1397,0.93,0.9,5332,1052.53,14.227,Berger et al. 2018/ Rowe et al. 2014
Kepler-255 d,Kepler-255,1.045623,0.0195,1.323,0.118,2.717329,1524.451,2269,2511,0.93,0.9,5332,1052.53,14.227,Berger et al. 2018/Morton et al. 2016
Kepler-256 b,Kepler-256,1.620493,0.027,1.236,0.11,2.131265,1369.908,2087,2309,0.985,0.98,5608,1026.43,13.824,Berger et al. 2018/ Rowe et al. 2014
Kepler-256 c,Kepler-256,3.38802,0.045,1.662,0.148,6.137167,2181.708,1617,1789,0.985,0.98,5608,1026.43,13.824,Berger et al. 2018/ Rowe et al. 2014
Kepler-256 d,Kepler-256,5.839172,0.064,1.625,0.145,5.663015,2105.871,1356,1500,0.985,0.98,5608,1026.43,13.824,Rowe et al. 2014/Berger et al. 2018
Kepler-256 e,Kepler-256,10.68157,0.096,1.812,0.162,8.355906,2499.01,1107,1225,0.985,0.98,5608,1026.43,13.824,Rowe et al. 2014/Berger et al. 2018
Kepler-265 b,Kepler-265,6.846262,0.069,1.524,0.136,4.503164,1903.876,1356,1501,0.97,1.03,5871,1280.25,14.252,Berger et al. 2018/ Rowe et al. 2014
Kepler-270 b,Kepler-270,11.47609,0.107,1.835,0.164,8.740925,2549.036,1284,1421,1.25,1.218,6099,948.781,12.938,Berger et al. 2018/ Rowe et al. 2014
Kepler-271 b,Kepler-271,10.43548,0.056,1.229,0.11,2.08847,1357.736,1320,1461,0.86,0.9,5470,404.542,12.198,Berger et al. 2018/Morton et al. 2016
Kepler-271 c,Kepler-271,7.410863,0.071,0.942,0.084,0.807839,893.9508,1173,1298,0.86,0.9,5470,404.542,12.198,Berger et al. 2018/Morton et al. 2016
Kepler-271 d,Kepler-271,5.249725,0.0571,0.669,0.06,0.23797,522.1081,1308,1447,0.86,0.9,5470,404.542,12.198,Berger et al. 2018/Morton et al. 2016
Kepler-272 b,Kepler-272,2.971353,0.038,1.871,0.167,9.368975,2628.06,1906,2110,1.23,0.79,5439,889.608,13.159,Berger et al. 2018/ Rowe et al. 2014
Kepler-273 b,Kepler-273,2.936532,0.037,1.521,0.136,4.471585,1897.99,1485,1643,0.79,0.79,5217,713.964,13.682,Berger et al. 2018/ Rowe et al. 2014
Kepler-273 c,Kepler-273,8.014927,0.073,1.584,0.141,5.169057,2022.981,1057,1170,0.79,0.79,5217,713.964,13.682,Berger et al. 2018/ Rowe et al. 2014
Kepler-280 b,Kepler-280,2.139542,0.032,1.613,0.144,5.515074,2081.485,1899,2101,0.99,0.91,5541,780.361,13.289,Berger et al. 2018/ Rowe et al. 2014
Kepler-282 b,Kepler-282,9.220524,0.082,1.363,0.122,3.022333,1597.502,1310,1450,1.16,1.09,5656,1337.61,14.08,Berger et al. 2018/ Rowe et al. 2014
Kepler-282 c,Kepler-282,13.63872,0.106,1.471,0.131,3.968411,1800.869,1152,1275,1.16,1.09,5656,1337.61,14.08,Berger et al. 2018/ Rowe et al. 2014
Kepler-285 b,Kepler-285,2.633867,0.036,1.354,0.121,2.951662,1580.957,1595,1765,0.86,0.85,5296,824.31,13.887,Berger et al. 2018/ Rowe et al. 2014
Kepler-285 c,Kepler-285,6.186676,0.064,1.187,0.106,1.844571,1285.538,1196,1323,0.86,0.85,5296,824.31,13.887,Berger et al. 2018/ Rowe et al. 2014
Kepler-286 b,Kepler-286,1.796302,0.027,1.273,0.114,2.36803,1434.898,1955,2164,0.88,0.843,5559,1226.85,14.388,Berger et al. 2018/ Rowe et al. 2014
Kepler-286 c,Kepler-286,3.468095,0.042,1.371,0.122,3.086167,1612.261,1567,1735,0.88,0.843,5559,1226.85,14.388,Berger et al. 2018/ Rowe et al. 2014
Kepler-286 d,Kepler-286,5.914323,0.061,1.393,0.124,3.266714,1653.102,1301,1439,0.88,0.843,5559,1226.85,14.388,Berger et al. 2018/ Rowe et al. 2014
Kepler-288 b,Kepler-288,6.097326,0.065,1.558,0.139,4.872377,1971.046,1424,1576,1.07,0.89,5698,1194.15,14,Berger et al. 2018/ Rowe et al. 2014
Kepler-292 b,Kepler-292,2.580827,0.035,1.342,0.12,2.859295,1558.995,1574,1742,0.83,0.88,5248,1056.48,14.537,Berger et al. 2018/ Rowe et al. 2014
Kepler-292 c,Kepler-292,3.715335,0.045,1.502,0.134,4.275275,1860.865,1388,1537,0.83,0.88,5248,1056.48,14.537,Berger et al. 2018/ Rowe et al. 2014
Kepler-294 b,Kepler-294,3.701212,0.048,1.675,0.149,6.310342,2208.585,1503,1663,0.94,1.075,5513,1357.01,14.568,Berger et al. 2018/ Rowe et al. 2014
Kepler-299 b,Kepler-299,2.927128,0.04,1.288,0.115,2.469202,1461.557,1749,1936,1,0.97,5678,1052.24,13.875,Berger et al. 2018/ Rowe et al. 2014
Kepler-299 d,Kepler-299,15.05479,0.118,1.598,0.143,5.334085,2051.149,1018,1127,1,0.97,5678,1052.24,13.875,Berger et al. 2018/ Rowe et al. 2014
Kepler-301 b,Kepler-301,2.508553,0.036,1.383,0.123,3.183731,1634.492,1790,1981,0.95,0.91,5656,719.166,13.146,Berger et al. 2018/ Rowe et al. 2014
Kepler-301 c,Kepler-301,5.419026,0.06,1.495,0.133,4.204541,1847.255,1386,1534,0.95,0.91,5656,719.166,13.146,Berger et al. 2018/ Rowe et al. 2014
Kepler-301 d,Kepler-301,13.75124,0.112,1.797,0.16,8.111483,2466.578,1015,1123,0.95,0.91,5656,719.166,13.146,Berger et al. 2018/ Rowe et al. 2014
Kepler-303 b,Kepler-303,1.937055,0.024,1.062,0.095,1.239658,1079.304,1235,1367,0.59,0.59,4045,209.738,12.41,Berger et al. 2018/ Rowe et al. 2014
Kepler-304 e,Kepler-304,1.499147,0.0238,1.041,0.093,1.154314,1045.956,1571,1739,0.66,0.8,4843,434.684,13.243,Berger et al. 2018/Morton et al. 2016
Kepler-305 e,Kepler-305,3.20538,0.0398,1.794,0.16,8.063224,2460.111,1399,1549,0.83,0.82,4974,868.477,14.25,Armstrong et al. 2020
Kepler-306 b,Kepler-306,4.646186,0.05,1.974,0.176,11.34518,2858.958,1194,1321,0.78,0.82,4908,775.679,14.084,Berger et al. 2018/ Rowe et al. 2014
Kepler-309 b,Kepler-309,5.923653,0.059,1.495,0.133,4.204541,1847.255,1051,1163,0.75,0.778,4786,544.568,13.504,Berger et al. 2018/ Rowe et al. 2014
Kepler-311 b,Kepler-311,9.176092,0.087,1.659,0.148,6.097695,2175.523,1326,1468,1.16,1.06,5897,778.654,12.751,Berger et al. 2018/ Rowe et al. 2014
Kepler-311 c,Kepler-311,19.73829,0.145,1.616,0.144,5.551795,2087.572,1027,1137,1.16,1.06,5897,778.654,12.751,Berger et al. 2018/ Rowe et al. 2014
Kepler-312 b,Kepler-312,1.772419,0.031,1.513,0.135,4.388154,1882.326,2840,3143,1.7,1.23,6224,797.72,11.902,Berger et al. 2018/ Rowe et al. 2014
Kepler-314 b,Kepler-314,2.461069,0.035,0.835,0.074,0.525181,739.6507,1680,1860,0.88,1.02,5440,268.881,11.242,Berger et al. 2018/ Rowe et al. 2014
Kepler-316 b,Kepler-316,2.240508,0.027,1.451,0.129,3.779059,1762.542,1298,1437,0.68,0.53,4200,384.938,13.324,Berger et al. 2018/ Rowe et al. 2014
Kepler-317 b,Kepler-317,5.524242,0.061,1.898,0.169,9.860865,2687.902,1224,1355,0.85,0.95,5323,940.584,14.095,Berger et al. 2018/ Rowe et al. 2014
Kepler-317 c,Kepler-317,8.77501,0.083,1.609,0.144,5.466384,2073.38,1049,1161,0.85,0.95,5323,940.584,14.095,Berger et al. 2018/ Rowe et al. 2014
Kepler-319 b,Kepler-319,4.362705,0.051,1.692,0.151,6.542076,2243.911,1408,1558,0.85,1.29,5599,503.436,12.631,Berger et al. 2018/ Rowe et al. 2014
Kepler-32 f,Kepler-32,0.74296,0.013,1.697,0.151,6.611383,2254.34,1522,1684,0.57,0.58,3731,323.847,13.616,Berger et al. 2018/ Fabrycky et al. 2012
Kepler-320 b,Kepler-320,8.371554,0.085,1.705,0.152,6.723371,2271.063,1461,1616,1.27,1.174,6134,826.613,12.546,Berger et al. 2018/ Rowe et al. 2014
Kepler-321 b,Kepler-321,4.915379,0.057,1.519,0.136,4.450621,1894.069,1474,1631,0.99,1.01,5741,384.542,11.621,Berger et al. 2018/ Rowe et al. 2014
Kepler-322 b,Kepler-322,1.653888,0.027,0.895,0.08,0.672883,824.8674,1827,2022,0.81,0.91,5414,400.48,12.246,Berger et al. 2018/ Rowe et al. 2014
Kepler-322 c,Kepler-322,4.337234,0.051,1.507,0.134,4.326321,1870.609,1329,1471,0.81,0.91,5414,400.48,12.246,Berger et al. 2018/ Rowe et al. 2014
Kepler-323 b,Kepler-323,1.678327,0.028,1.595,0.142,5.298407,2045.101,2292,2536,1.1,1.09,5935,454.883,11.689,Berger et al. 2018/ Rowe et al. 2014
Kepler-323 c,Kepler-323,3.553822,0.046,1.649,0.147,5.96744,2154.952,1788,1979,1.1,1.09,5935,454.883,11.689,Berger et al. 2018/ Rowe et al. 2014
Kepler-324 b,Kepler-324,4.385315,0.05,1.176,0.105,1.784246,1266.867,1321,1462,0.84,0.86,5233,501.574,12.783,Berger et al. 2018/ Rowe et al. 2014
Kepler-326 b,Kepler-326,2.248329,0.032,1.729,0.154,7.067533,2321.5,1864,2063,1.09,0.98,5184,487.675,12.229,Berger et al. 2018/ Rowe et al. 2014
Kepler-326 c,Kepler-326,4.580358,0.051,1.913,0.171,10.14203,2721.358,1476,1634,1.09,0.98,5184,487.675,12.229,Berger et al. 2018/ Rowe et al. 2014
Kepler-326 d,Kepler-326,6.766888,0.066,1.816,0.162,8.421971,2507.684,1298,1436,1.09,0.98,5184,487.675,12.229,Berger et al. 2018/ Rowe et al. 2014
Kepler-327 b,Kepler-327,2.549575,0.029,1.329,0.119,2.761599,1535.329,1041,1152,0.6,0.592,3717,241.987,12.794,Berger et al. 2018/ Rowe et al. 2014
Kepler-33 b,Kepler-33,5.66793,0.0677,1.807,0.161,8.273851,2488.182,1814,2008,1.66,1.29,5947,1209.16,12.871,Berger et al. 2018/ Lissauer et al. 2012
Kepler-330 b,Kepler-330,8.25978,0.075,1.325,0.118,2.732029,1528.074,1005,1112,0.79,0.82,5028,717.527,13.86,Berger et al. 2018/ Rowe et al. 2014
Kepler-334 b,Kepler-334,5.470319,0.061,1.059,0.094,1.227197,1074.516,1470,1627,1.01,1,5866,426.59,11.71,Berger et al. 2018/ Rowe et al. 2014
Kepler-334 c,Kepler-334,12.75801,0.107,1.371,0.122,3.086167,1612.261,1110,1229,1.01,1,5866,426.59,11.71,Berger et al. 2018/ Rowe et al. 2014
Kepler-336 b,Kepler-336,2.024823,0.033,1.02,0.091,1.073285,1012.99,2269,2511,1.3,0.89,5867,768.86,12.488,Rowe et al. 2014
Kepler-337 b,Kepler-337,3.292781,0.045,1.726,0.154,7.023834,2315.173,2207,2443,1.82,0.96,5634,677.975,11.537,Berger et al. 2018/ Rowe et al. 2014
Kepler-338 e,Kepler-338,9.341,0.0907,1.634,0.146,8.5,3429.735,1605,1776,1.77,1.14,5898,552.798,11.098,Berger et al. 2018/ Hadden et al. 2014
Kepler-339 b,Kepler-339,4.977656,0.055,1.328,0.118,2.754185,1533.514,1263,1398,0.78,0.84,5446,616.637,13.28,Berger et al. 2018/ Rowe et al. 2014
Kepler-339 c,Kepler-339,6.988055,0.069,1.054,0.094,1.206629,1066.555,1128,1248,0.78,0.84,5446,616.637,13.28,Berger et al. 2018/ Rowe et al. 2014
Kepler-341 b,Kepler-341,5.195528,0.06,1.287,0.115,2.462362,1459.774,1583,1752,1.21,0.94,5722,1047.03,13.416,Berger et al. 2018/ Rowe et al. 2014
Kepler-342 e,Kepler-342,1.644225,0.0294,1.191,0.106,1.866867,1292.352,2657,2940,1.39,1.26,6272,781.611,12.22,Berger et al. 2018/Morton et al. 2016
Kepler-343 b,Kepler-343,8.96855,0.088,1.944,0.173,10.74133,2790.978,1333,1475,1.233,1.03,5781,927.193,13.039,Rowe et al. 2014/Berger et al. 2018
Kepler-348 b,Kepler-348,7.05677,0.076,1.581,0.141,5.134179,2016.963,1648,1824,1.32,1.15,6421,570.783,11.708,Berger et al. 2018/ Rowe et al. 2014
Kepler-348 c,Kepler-348,17.26543,0.138,1.091,0.097,1.364861,1125.977,1223,1354,1.32,1.15,6421,570.783,11.708,Berger et al. 2018/ Rowe et al. 2014
Kepler-349 b,Kepler-349,5.929778,0.065,1.979,0.177,11.44814,2870.346,1415,1565,0.99,0.97,5884,940.724,13.584,Berger et al. 2018/ Rowe et al. 2014
Kepler-349 c,Kepler-349,12.24763,0.105,1.958,0.175,11.02017,2822.628,1113,1232,0.99,0.97,5884,940.724,13.584,Berger et al. 2018/ Rowe et al. 2014
Kepler-350 b,Kepler-350,11.18956,0.104,1.757,0.157,7.48488,2380.851,1408,1558,1.42,1.03,6186,956.859,12.718,Berger et al. 2018/ Rowe et al. 2014
Kepler-354 b,Kepler-354,5.47666,0.054,1.916,0.171,10.19895,2728.068,1008,1116,0.67,0.65,4648,554.064,13.875,Berger et al. 2018/ Rowe et al. 2014
Kepler-355 b,Kepler-355,11.03189,0.102,1.648,0.147,5.954526,2152.898,1224,1355,1.21,1.05,5769,1432.17,14.007,Berger et al. 2018/ Rowe et al. 2014
Kepler-356 b,Kepler-356,4.612696,0.057,1.803,0.161,8.208626,2479.532,1901,2104,1.44,0.97,6140,707.559,12,Berger et al. 2018/ Rowe et al. 2014
Kepler-357 b,Kepler-357,6.475434,0.063,1.666,0.149,6.190082,2189.965,1028,1137,0.72,0.78,4935,688.573,13.991,Berger et al. 2018/ Rowe et al. 2014
Kepler-36 b,Kepler-36,13.86825,0.1153,1.514,0.135,3.83,1675.969,1393,1542,1.65,1.03,5979,527.956,11.124,Berger et al. 2018/Vissapragada et al. 2020
Kepler-360 b,Kepler-360,3.289672,0.044,1.382,0.123,3.175517,1632.635,1579,1747,0.92,0.95,5604,876.044,13.642,Berger et al. 2018/ Rowe et al. 2014
Kepler-361 b,Kepler-361,8.486616,0.086,1.584,0.141,5.169057,2022.981,1581,1750,1.5,1.07,6145,930.32,12.526,Berger et al. 2018/ Rowe et al. 2014
Kepler-362 b,Kepler-362,10.32719,0.087,1.741,0.155,7.244286,2346.869,1400,1550,1.42,0.77,5626,1090.51,13.322,Berger et al. 2018/ Rowe et al. 2014
Kepler-363 b,Kepler-363,3.614568,0.048,1.323,0.118,2.717329,1524.451,2015,2230,1.61,1.23,5648,762.596,12.111,Berger et al. 2018/ Rowe et al. 2014
Kepler-363 c,Kepler-363,7.542427,0.079,1.847,0.165,8.946795,2575.28,1571,1738,1.61,1.23,5648,762.596,12.111,Berger et al. 2018/ Rowe et al. 2014
Kepler-364 b,Kepler-364,25.74572,0.178,1.648,0.147,5.954526,2152.898,1021,1130,1.32,1.2,6090,891.462,12.676,Berger et al. 2018/ Rowe et al. 2014
Kepler-365 c,Kepler-365,17.78413,0.137,1.64,0.146,5.851935,2136.498,1025,1135,1.05,0.99,6012,1038.99,13.484,Rowe et al. 2014
Kepler-370 b,Kepler-370,4.57953,0.054,1.498,0.134,4.234751,1853.084,1542,1706,1.06,0.94,5649,1167.94,13.977,Berger et al. 2018/ Rowe et al. 2014
Kepler-372 b,Kepler-372,6.849692,0.075,1.951,0.174,10.88011,2806.786,1564,1731,1.29,1.15,6121,1493.95,13.878,Berger et al. 2018/ Rowe et al. 2014
Kepler-373 c,Kepler-373,16.72595,0.126,1.935,0.173,10.56478,2770.7,1134,1255,1.36,0.98,5602,1090.45,13.28,Berger et al. 2018/ Rowe et al. 2014
Kepler-374 b,Kepler-374,1.897806,0.029,1.574,0.14,5.053454,2002.948,2435,2695,1.38,0.84,5730,1265.61,13.503,Berger et al. 2018/ Rowe et al. 2014
Kepler-374 c,Kepler-374,3.282807,0.042,1.627,0.145,5.687947,2109.945,2023,2239,1.38,0.84,5730,1265.61,13.503,Berger et al. 2018/ Rowe et al. 2014
Kepler-374 d,Kepler-374,5.028219,0.056,1.849,0.165,8.981443,2579.664,1752,1939,1.38,0.84,5730,1265.61,13.503,Berger et al. 2018/ Rowe et al. 2014
Kepler-375 b,Kepler-375,12.12593,0.101,1.814,0.162,8.388892,2503.346,1008,1116,0.9,0.89,5483,1238.81,14.536,Berger et al. 2018/ Rowe et al. 2014
Kepler-376 b,Kepler-376,4.920199,0.057,1.306,0.117,2.594674,1493.782,1816,2010,1.45,1.05,5846,923.067,12.697,Berger et al. 2018/ Rowe et al. 2014
Kepler-377 b,Kepler-377,12.50953,0.109,1.558,0.139,4.872377,1971.046,1206,1334,1.19,0.88,5924,823.804,12.801,Berger et al. 2018/ Rowe et al. 2014
Kepler-379 b,Kepler-379,20.09838,0.152,1.618,0.144,5.576373,2091.634,1087,1203,1.29,1.08,6060,731.274,12.341,Berger et al. 2018/ Rowe et al. 2014
Kepler-380 b,Kepler-380,3.930821,0.05,1.285,0.115,2.448723,1456.211,1872,2072,1.27,1.05,6031,813.713,12.614,Berger et al. 2018/ Rowe et al. 2014
Kepler-380 c,Kepler-380,7.630004,0.078,1.483,0.132,4.085248,1824.009,1499,1659,1.27,1.05,6031,813.713,12.614,Berger et al. 2018/ Rowe et al. 2014
Kepler-381 b,Kepler-381,5.629021,0.066,0.925,0.083,0.756968,868.7302,1839,2035,1.46,1.34,6346,267.323,9.721,Berger et al. 2018/ Rowe et al. 2014
Kepler-381 c,Kepler-381,13.39164,0.117,1.056,0.094,1.214826,1069.737,1381,1528,1.46,1.34,6346,267.323,9.721,Berger et al. 2018/ Rowe et al. 2014
Kepler-382 b,Kepler-382,5.262155,0.055,1.74,0.155,7.229437,2344.751,1625,1799,1.17,0.8,5720,935.446,13.403,Berger et al. 2018/ Rowe et al. 2014
Kepler-384 b,Kepler-384,22.59705,0.148,1.946,0.174,10.78085,2795.491,1140,1261,1.65,0.96,5541,895.678,12.419,Berger et al. 2018/ Rowe et al. 2014
Kepler-387 b,Kepler-387,6.791636,0.068,1.155,0.103,1.673043,1231.499,1460,1616,1.14,1.03,5789,801.052,12.909,Berger et al. 2018/ Rowe et al. 2014
Kepler-387 c,Kepler-387,11.83755,0.098,1.138,0.102,1.586748,1203.135,1216,1346,1.14,1.03,5789,801.052,12.909,Berger et al. 2018/ Rowe et al. 2014
Kepler-388 b,Kepler-388,3.173315,0.036,0.81,0.072,0.471152,705.15,1122,1241,0.59,0.59,4498,611.32,13.261,Rowe et al. 2014
Kepler-389 b,Kepler-389,3.244107,0.041,1.423,0.127,3.52501,1709.391,1263,1398,0.67,0.78,5072,816.559,14.417,Berger et al. 2018/ Rowe et al. 2014
Kepler-390 b,Kepler-390,6.738088,0.065,0.775,0.069,0.402392,657.8643,1122,1242,0.82,0.67,5128,435.277,12.584,Berger et al. 2018/ Rowe et al. 2014
Kepler-392 b,Kepler-392,5.341853,0.059,0.968,0.086,0.890338,933.0285,1625,1799,1.16,1.13,5951,681.428,12.414,Berger et al. 2018/ Rowe et al. 2014
Kepler-392 c,Kepler-392,10.42312,0.093,1.093,0.098,1.373818,1129.223,1295,1433,1.16,1.13,5951,681.428,12.414,Berger et al. 2018/ Rowe et al. 2014
Kepler-393 b,Kepler-393,9.182417,0.091,1.442,0.129,3.696009,1745.393,1599,1770,1.53,1.32,6330,881.404,12.325,Berger et al. 2018/ Rowe et al. 2014
Kepler-393 c,Kepler-393,14.61361,0.124,1.308,0.117,2.608893,1497.378,1370,1516,1.53,1.32,6330,881.404,12.325,Berger et al. 2018/ Rowe et al. 2014
Kepler-394 b,Kepler-394,8.005013,0.083,1.401,0.125,3.334213,1668.045,1268,1403,1.02,1.11,5871,1058.72,13.724,Berger et al. 2018/ Rowe et al. 2014
Kepler-394 c,Kepler-394,12.13069,0.11,1.487,0.133,4.124738,1831.746,1101,1219,1.02,1.11,5871,1058.72,13.724,Berger et al. 2018/ Rowe et al. 2014
